date,CIMV_SHSE50ETF,CIMV_SHSE300ETF,CIMV_SZSE300ETF,CIMV_CSI300Index
2016-07-18 00:00:00,17.29612874,,,
2016-07-19 00:00:00,17.24213428,,,
2016-07-20 00:00:00,17.20678588,,,
2016-07-21 00:00:00,17.34137733,,,
2016-07-22 00:00:00,17.08332331,,,
2016-07-25 00:00:00,16.8302338,,,
2016-07-26 00:00:00,16.22437995,,,
2016-07-27 00:00:00,16.98015289,,,
2016-07-28 00:00:00,15.84824636,,,
2016-07-29 00:00:00,15.75291216,,,
2016-08-01 00:00:00,15.82596837,,,
2016-08-02 00:00:00,15.3525177,,,
2016-08-03 00:00:00,14.94461833,,,
2016-08-04 00:00:00,14.57757328,,,
2016-08-05 00:00:00,14.32087371,,,
2016-08-08 00:00:00,14.25192665,,,
2016-08-09 00:00:00,13.81638997,,,
2016-08-10 00:00:00,13.85038071,,,
2016-08-11 00:00:00,13.98137179,,,
2016-08-12 00:00:00,14.02791193,,,
2016-08-15 00:00:00,16.20260757,,,
2016-08-16 00:00:00,16.38431285,,,
2016-08-17 00:00:00,16.55885833,,,
2016-08-18 00:00:00,16.7815101,,,
2016-08-19 00:00:00,16.89252733,,,
2016-08-22 00:00:00,17.05964655,,,
2016-08-23 00:00:00,16.73407967,,,
2016-08-24 00:00:00,16.76933912,,,
2016-08-25 00:00:00,16.86790693,,,
2016-08-26 00:00:00,16.81978806,,,
2016-08-29 00:00:00,17.22766322,,,
2016-08-30 00:00:00,17.25451188,,,
2016-08-31 00:00:00,17.5465309,,,
2016-09-01 00:00:00,17.53402773,,,
2016-09-02 00:00:00,17.4894497,,,
2016-09-05 00:00:00,17.36633361,,,
2016-09-06 00:00:00,17.15337919,,,
2016-09-07 00:00:00,17.17780879,,,
2016-09-08 00:00:00,16.72383128,,,
2016-09-09 00:00:00,15.66779602,,,
2016-09-12 00:00:00,15.91374283,,,
2016-09-13 00:00:00,14.72169341,,,
2016-09-14 00:00:00,14.70136604,,,
2016-09-19 00:00:00,14.53502059,,,
2016-09-20 00:00:00,14.15406169,,,
2016-09-21 00:00:00,14.45528427,,,
2016-09-22 00:00:00,13.42236159,,,
2016-09-23 00:00:00,13.09775829,,,
2016-09-26 00:00:00,13.27823012,,,
2016-09-27 00:00:00,13.38562863,,,
2016-09-28 00:00:00,13.50374562,,,
2016-09-29 00:00:00,12.34746901,,,
2016-09-30 00:00:00,13.40316285,,,
2016-10-10 00:00:00,13.88686317,,,
2016-10-11 00:00:00,13.2431068,,,
2016-10-12 00:00:00,13.23348157,,,
2016-10-13 00:00:00,12.94132032,,,
2016-10-14 00:00:00,12.39007351,,,
2016-10-17 00:00:00,12.18256067,,,
2016-10-18 00:00:00,12.2942347,,,
2016-10-19 00:00:00,12.76564995,,,
2016-10-20 00:00:00,12.3599505,,,
2016-10-21 00:00:00,12.32401971,,,
2016-10-24 00:00:00,13.03398495,,,
2016-10-25 00:00:00,13.27014379,,,
2016-10-26 00:00:00,13.52808763,,,
2016-10-27 00:00:00,13.20785316,,,
2016-10-28 00:00:00,13.32927321,,,
2016-10-31 00:00:00,13.39285369,,,
2016-11-01 00:00:00,13.57999838,,,
2016-11-02 00:00:00,13.99360506,,,
2016-11-03 00:00:00,14.84736768,,,
2016-11-04 00:00:00,14.95054989,,,
2016-11-07 00:00:00,16.07557315,,,
2016-11-08 00:00:00,15.79497058,,,
2016-11-09 00:00:00,15.39510008,,,
2016-11-10 00:00:00,13.96928685,,,
2016-11-11 00:00:00,13.61937646,,,
2016-11-14 00:00:00,14.23438879,,,
2016-11-15 00:00:00,14.20052751,,,
2016-11-16 00:00:00,13.91732123,,,
2016-11-17 00:00:00,13.58992405,,,
2016-11-18 00:00:00,13.42940235,,,
2016-11-21 00:00:00,12.95733355,,,
2016-11-22 00:00:00,13.6884757,,,
2016-11-23 00:00:00,13.85063885,,,
2016-11-24 00:00:00,13.55135466,,,
2016-11-25 00:00:00,13.46651118,,,
2016-11-28 00:00:00,15.38253939,,,
2016-11-29 00:00:00,14.72223679,,,
2016-11-30 00:00:00,16.1671348,,,
2016-12-01 00:00:00,15.56269941,,,
2016-12-02 00:00:00,15.94304713,,,
2016-12-05 00:00:00,16.08630841,,,
2016-12-06 00:00:00,15.86408356,,,
2016-12-07 00:00:00,15.28210364,,,
2016-12-08 00:00:00,14.22525123,,,
2016-12-09 00:00:00,14.54821568,,,
2016-12-12 00:00:00,15.55000487,,,
2016-12-13 00:00:00,15.59052017,,,
2016-12-14 00:00:00,16.11505126,,,
2016-12-15 00:00:00,18.29251916,,,
2016-12-16 00:00:00,17.53027567,,,
2016-12-19 00:00:00,19.19144259,,,
2016-12-20 00:00:00,20.26656945,,,
