手机编号,商品标题,价格,品牌,屏幕尺寸,前置摄像头像素,后置摄像头像素,指纹识别,GPS定位,促销信息,总评论数,好评数,中评数,差评数,X,avg_words,速度,物流,送货,包装,客服,售后,发票,电池,系统,性价比,质量,外观,功能,运行,充电,声音,屏幕,耳机,信号,开机,软件
10669260220,京东配送 21KE M3L 移动4G智能老人手机 珊瑚粉 标准版,699,21KE,5,200,800,0,1,0,318,299,13,6,10669260220,36.9214285714286,0.0375,0.0357142857142857,0.0178571428571429,0.00357142857142857,0.0178571428571429,0.00892857142857143,0.00357142857142857,0.0357142857142857,0.0607142857142857,0.0285714285714286,0.0267857142857143,0.0357142857142857,0.0714285714285714,0.0107142857142857,0.00714285714285714,0.0714285714285714,0.05,0.0107142857142857,0.0107142857142857,0.00714285714285714,0.0125
10712008853,京东配送 21KE M3L 3GB+32GB 移动4G智能老人手机 富贵金 高配版,899,21KE,5,200,800,0,1,0,122,115,6,1,10712008853,36.2146341463415,0.0487804878048781,0.0487804878048781,0.0195121951219512,0.0195121951219512,0.0048780487804878,0.00975609756097561,0,0.0048780487804878,0.126829268292683,0.0195121951219512,0.024390243902439,0.0682926829268293,0.0878048780487805,0.0585365853658537,0,0.0585365853658537,0.0878048780487805,0.00975609756097561,0.0146341463414634,0,0.0292682926829268
2166485,自营 HTC ONE A9 冰原银 移动联通双4G手机,2199,HTC,5,400,1300,1,1,0,4962,4681,162,119,2166485,30.5337837837838,0.0513513513513514,0.0162162162162162,0.0162162162162162,0.0148648648648649,0.0175675675675676,0.0162162162162162,0.00810810810810811,0.0675675675675676,0.0648648648648649,0.027027027027027,0.0445945945945946,0.0540540540540541,0.0189189189189189,0.027027027027027,0.0324324324324324,0.00810810810810811,0.0662162162162162,0.00540540540540541,0.0175675675675676,0.00810810810810811,0.0162162162162162
2288566,自营 HTC One X9 峭壁灰 移动联通双4G公开版 双卡双待,1999,HTC,5.5,500,1300,0,1,1,2294,2178,75,41,2288566,30.1845688350983,0.0620272314674735,0.0181543116490166,0.0196671709531014,0.0181543116490166,0.0075642965204236,0.00907715582450832,0.010590015128593,0.0559757942511346,0.0726172465960666,0.0302571860816944,0.0287443267776097,0.048411497730711,0.00605143721633888,0.0181543116490166,0.0181543116490166,0.0121028744326778,0.0544629349470499,0.0226928895612708,0.0136157337367625,0.00302571860816944,0.0121028744326778
2676517,自营 HTC 10 炫光银 移动联通4G手机,3799,HTC,5.2,500,1200,1,1,1,730,689,24,17,2676517,44.0706436420722,0.0722135007849294,0.0392464678178964,0.0313971742543171,0.0266875981161695,0.00941915227629513,0.0125588697017268,0.010989010989011,0.0376766091051805,0.119309262166405,0.0188383045525903,0.0282574568288854,0.0502354788069074,0.0423861852433281,0.0282574568288854,0.043956043956044,0.0125588697017268,0.0612244897959184,0.0188383045525903,0.0188383045525903,0.00470957613814757,0.0251177394034537
2981912,自营 HTC Desire 830 金酪黑巧 移动联通双4G手机,1099,HTC,5.5,400,1300,0,1,1,2044,1948,48,48,2981912,33.2065868263473,0.0688622754491018,0.0359281437125748,0.0179640718562874,0.0149700598802395,0.00449101796407186,0.00449101796407186,0.0029940119760479,0.0523952095808383,0.0553892215568862,0.0479041916167665,0.0553892215568862,0.0344311377245509,0.0134730538922156,0.0389221556886228,0.029940119760479,0.0209580838323353,0.0568862275449102,0.0359281437125748,0.0164670658682635,0.00748502994011976,0.0164670658682635
3548595,自营 HTC D10w Desire 10 pro 骑士白 全网通4GB+64GB 移动联通电信4G手机 双卡双待,2599,HTC,5.5,1300,2000,1,1,0,548,484,37,27,3548595,41.7387247278383,0.12597200622084,0.0762052877138414,0.0295489891135303,0.015552099533437,0.0326594090202177,0.00933125972006221,0.015552099533437,0.0668740279937792,0.0699844479004666,0.046656298600311,0.0264385692068429,0.0855365474339036,0.0186625194401244,0.073094867807154,0.0279937791601866,0.0202177293934681,0.0279937791601866,0.0248833592534992,0.0046656298600311,0.0124416796267496,0.00622083981337481
2589808,自营 LG G5（H868）冰月银 移动联通电信4G 双卡双待,3699,LG,5.3,800,1600,1,1,1,10267,9774,249,244,2589808,50.1638954869359,0.0593824228028504,0.0142517814726841,0.0118764845605701,0.0106888361045131,0.0380047505938242,0.0273159144893112,0.00118764845605701,0.167458432304038,0.0570071258907363,0.0190023752969121,0.0308788598574822,0.0486935866983373,0.0546318289786223,0.0273159144893112,0.0486935866983373,0.00831353919239905,0.0831353919239905,0.0676959619952494,0.0190023752969121,0.0154394299287411,0.0344418052256532
2589810,自营 LG G5（H868）花漾粉 移动联通电信4G 双卡双待,3699,LG,5.3,800,1600,1,1,1,10267,9774,249,244,2589810,48.990022172949,0.057649667405765,0.0133037694013304,0.0110864745011086,0.0110864745011086,0.0365853658536585,0.0254988913525499,0.00110864745011086,0.164079822616408,0.0554323725055432,0.0188470066518847,0.0310421286031042,0.0509977827050998,0.0543237250554324,0.0288248337028825,0.0465631929046563,0.00886917960088692,0.0831485587583149,0.0665188470066519,0.0177383592017738,0.0144124168514412,0.0343680709534368
2589814,自营 LG G5（H868）流光金 移动联通电信4G 双卡双待,3599,LG,5.3,800,1600,1,1,1,10269,9775,250,244,2589814,52.6287744227353,0.0532859680284192,0.0124333925399645,0.0106571936056838,0.0142095914742451,0.0532859680284192,0.0373001776198934,0.00177619893428064,0.168738898756661,0.0497335701598579,0.0159857904085258,0.0390763765541741,0.0426287744227353,0.044404973357016,0.024866785079929,0.0532859680284192,0.0088809946714032,0.0763765541740675,0.0728241563055062,0.019538188277087,0.0177619893428064,0.0319715808170515
2589818,自营 LG G5（H868）苍穹灰 移动联通电信4G 双卡双待,3699,LG,5.3,800,1600,1,1,1,10267,9774,249,244,2589818,48.990022172949,0.057649667405765,0.0133037694013304,0.0110864745011086,0.0110864745011086,0.0365853658536585,0.0254988913525499,0.00110864745011086,0.164079822616408,0.0554323725055432,0.0188470066518847,0.0310421286031042,0.0509977827050998,0.0543237250554324,0.0288248337028825,0.0465631929046563,0.00886917960088692,0.0831485587583149,0.0665188470066519,0.0177383592017738,0.0144124168514412,0.0343680709534368
2972172,自营 LG G5 SE（H848）花漾粉 移动联通电信4G 双卡双待,2999,LG,5.3,800,1600,1,1,1,10267,9774,249,244,2972172,50.2700650759219,0.0563991323210412,0.0151843817787419,0.0108459869848156,0.0130151843817787,0.0357917570498915,0.0249457700650759,0.00325379609544469,0.164859002169197,0.0542299349240781,0.0206073752711497,0.0303687635574837,0.052060737527115,0.0553145336225597,0.0303687635574837,0.0455531453362256,0.0108459869848156,0.0835140997830803,0.06941431670282,0.017353579175705,0.0140997830802603,0.0357917570498915
2972174,自营 LG G5 SE（H848）冰月银 移动联通电信4G 双卡双待,2999,LG,5.3,800,1600,1,1,1,10267,9774,249,244,2972174,49.0493273542601,0.0560538116591928,0.0134529147982063,0.0112107623318386,0.0112107623318386,0.0369955156950673,0.0257847533632287,0.00112107623318386,0.162556053811659,0.054932735426009,0.0190582959641256,0.031390134529148,0.0504484304932735,0.0538116591928251,0.0280269058295964,0.047085201793722,0.00896860986547085,0.0829596412556054,0.0672645739910314,0.0179372197309417,0.0145739910313901,0.0358744394618834
2972184,自营 LG G5 SE（H848）流光金 移动联通电信4G 双卡双待,2999,LG,5.3,800,1600,1,1,1,10267,9774,249,244,2972184,52.664298401421,0.0515097690941385,0.0124333925399645,0.0106571936056838,0.0142095914742451,0.0532859680284192,0.0373001776198934,0.00177619893428064,0.16696269982238,0.0497335701598579,0.0159857904085258,0.0390763765541741,0.0426287744227353,0.044404973357016,0.024866785079929,0.0532859680284192,0.0088809946714032,0.0763765541740675,0.0728241563055062,0.019538188277087,0.0177619893428064,0.0337477797513321
2972186,自营 LG G5 SE（H848）苍穹灰 移动联通电信4G 双卡双待,2999,LG,5.3,800,1600,1,1,1,10269,9775,250,244,2972186,52.6153846153846,0.0524475524475524,0.0122377622377622,0.0104895104895105,0.013986013986014,0.0524475524475524,0.0367132867132867,0.00174825174825175,0.167832167832168,0.0506993006993007,0.0157342657342657,0.0384615384615385,0.0437062937062937,0.0454545454545455,0.0262237762237762,0.0524475524475524,0.00874125874125874,0.0769230769230769,0.0716783216783217,0.0192307692307692,0.0174825174825175,0.0332167832167832
2022008,自营 OPPO A33 2GB+16GB内存版 白色 移动4G手机,999,OPPO,5,500,800,0,1,0,19461,18564,566,331,2022008,18.4806451612903,0.0247311827956989,0.0236559139784946,0.010752688172043,0.00645161290322581,0.0268817204301075,0.0129032258064516,0.0139784946236559,0.0290322580645161,0.0043010752688172,0.0139784946236559,0.0505376344086022,0.0118279569892473,0.0043010752688172,0.00967741935483871,0.0139784946236559,0.0139784946236559,0.0268817204301075,0.0150537634408602,0.0129032258064516,0.00645161290322581,0.00860215053763441
2473905,自营 OPPO R9 4GB+64GB内存版 玫瑰金 全网通4G手机 双卡双待,2499,OPPO,5.5,1600,1300,1,1,1,200632,193516,3629,3487,2473905,24.1440860215054,0.0462365591397849,0.0258064516129032,0.0268817204301075,0.0161290322580645,0.0344086021505376,0.0236559139784946,0.00537634408602151,0.0225806451612903,0.010752688172043,0.0010752688172043,0.032258064516129,0.0279569892473118,0.00537634408602151,0.0129032258064516,0.0387096774193548,0.0161290322580645,0.0258064516129032,0.010752688172043,0.010752688172043,0.0021505376344086,0.00645161290322581
2848935,自营 OPPO A37 2GB+16GB内存版 玫瑰金 全网通4G手机 双卡双待,1299,OPPO,5,500,800,0,1,0,21184,20266,605,313,2848935,22.6645021645022,0.0487012987012987,0.0378787878787879,0.0270562770562771,0.0194805194805195,0.0422077922077922,0.00757575757575758,0.0151515151515152,0.0227272727272727,0.00757575757575758,0.0227272727272727,0.0227272727272727,0.025974025974026,0.00649350649350649,0.0119047619047619,0.00865800865800866,0.0108225108225108,0.0205627705627706,0.0162337662337662,0.00324675324675325,0.00541125541125541,0.00649350649350649
2951512,自营 OPPO A59 3GB+32GB内存版 玫瑰金 全网通4G手机,1799,OPPO,5.5,800,1300,1,1,0,32935,31607,801,527,2951512,23.4172043010753,0.0301075268817204,0.0258064516129032,0.0129032258064516,0.00645161290322581,0.0301075268817204,0.00752688172043011,0.0129032258064516,0.0161290322580645,0.00967741935483871,0.0182795698924731,0.032258064516129,0.0494623655913978,0.00967741935483871,0.0193548387096774,0.0172043010752688,0.00967741935483871,0.0311827956989247,0.0258064516129032,0.0129032258064516,0.00537634408602151,0.00645161290322581
3953254,自营 OPPO R9s 全网通4G+64G 双卡双待手机 黑色,2799,OPPO,5.5,1600,1600,1,1,0,22702,22091,313,298,3953254,27.162874251497,0.0562874251497006,0.0491017964071856,0.0227544910179641,0.0131736526946108,0.0467065868263473,0.00838323353293413,0.0155688622754491,0.00838323353293413,0.0155688622754491,0.00239520958083832,0.0311377245508982,0.0251497005988024,0.0167664670658683,0.0119760479041916,0.0167664670658683,0.00718562874251497,0.0227544910179641,0.00838323353293413,0.0131736526946108,0.00479041916167665,0.00838323353293413
3953282,自营 OPPO A59s 4GB+32GB内存版 玫瑰金 全网通4G手机 双卡双待,1999,OPPO,5.5,1600,1300,1,1,0,1209,1164,25,20,3953282,18.8091482649842,0.0615141955835962,0.0615141955835962,0.0315457413249211,0.0141955835962145,0.00788643533123028,0.00630914826498423,0.00157728706624606,0.0126182965299685,0.00315457413249211,0.00946372239747634,0.0189274447949527,0.0457413249211356,0.00473186119873817,0.0189274447949527,0.00946372239747634,0,0.0189274447949527,0.00946372239747634,0,0.00630914826498423,0.00630914826498423
10065238236,京东配送 vivo Y51A 高配版 全网通4G手机 双卡双待 流光白,1098,vivo,5,500,800,0,1,0,20524,19626,567,331,10065238236,20.3967741935484,0.043010752688172,0.0655913978494624,0.00645161290322581,0.00645161290322581,0.0258064516129032,0.00967741935483871,0.0010752688172043,0.021505376344086,0.00967741935483871,0.010752688172043,0.0290322580645161,0.0236559139784946,0.00752688172043011,0.0193548387096774,0.00967741935483871,0.00967741935483871,0.0193548387096774,0.00537634408602151,0.0204301075268817,0.00860215053763441,0.00645161290322581
10183487366,京东配送 vivo X6S 全网通 4GB+64GB 移动联通电信4G手机 双卡双待 金色,2298,vivo,5.2,800,1300,1,1,0,41065,39730,773,562,10183487366,18.7645161290323,0.0967741935483871,0.0483870967741935,0.00967741935483871,0.0193548387096774,0.0032258064516129,0.0032258064516129,0.0032258064516129,0.032258064516129,0.00645161290322581,0.032258064516129,0.0258064516129032,0.0354838709677419,0.0193548387096774,0.032258064516129,0.0290322580645161,0.0032258064516129,0.0129032258064516,0,0,0,0.0032258064516129
10183556899,京东配送 vivo X6SPlus 全网通 4GB+64GB 移动联通电信4G手机 双卡双待 金色,2598,vivo,5.7,800,1600,1,1,1,9975,9665,165,145,10183556899,21.9410994764398,0.0549738219895288,0.0523560209424084,0.00523560209424084,0.00523560209424084,0.0287958115183246,0.00392670157068063,0,0.0274869109947644,0.00392670157068063,0.0104712041884817,0.0274869109947644,0.0235602094240838,0.0117801047120419,0.0143979057591623,0.0327225130890052,0.00523560209424084,0.0222513089005236,0.00916230366492147,0.00392670157068063,0.00130890052356021,0.00785340314136126
10429992152,京东配送 vivo X7 全网通 4GB+64GB 移动联通电信4G手机 双卡双待 金色,2498,vivo,5.2,1600,1300,1,1,0,70305,68649,909,747,10429992152,21.61,0.058,0.052,0.019,0.006,0.006,0,0,0.014,0.014,0.01,0.016,0.038,0.028,0.016,0.018,0.004,0.016,0.006,0.002,0,0.006
10474018960,京东配送 vivo X7Plus 全网通 4GB+64GB 移动联通电信4G手机 双卡双待 金色,2798,vivo,5.7,1600,1600,1,1,0,41072,40183,493,396,10474018960,29.2795698924731,0.056989247311828,0.0483870967741935,0.0129032258064516,0.0161290322580645,0.0397849462365591,0.010752688172043,0.0010752688172043,0.0182795698924731,0.0129032258064516,0.0129032258064516,0.0236559139784946,0.0204301075268817,0.0236559139784946,0.00967741935483871,0.0354838709677419,0.010752688172043,0.0344086021505376,0.021505376344086,0.00860215053763441,0.00752688172043011,0.010752688172043
10474018961,京东配送 vivo X7Plus 全网通 4GB+64GB 移动联通电信4G手机 双卡双待 玫瑰金,2798,vivo,5.7,1600,1600,1,1,0,41072,40183,493,396,10474018961,29.4161290322581,0.056989247311828,0.0505376344086022,0.0129032258064516,0.0161290322580645,0.0397849462365591,0.010752688172043,0.0010752688172043,0.0182795698924731,0.0129032258064516,0.0129032258064516,0.0236559139784946,0.0182795698924731,0.0279569892473118,0.00967741935483871,0.0354838709677419,0.010752688172043,0.032258064516129,0.021505376344086,0.00860215053763441,0.00752688172043011,0.010752688172043
10782445805,京东配送 vivo Y55 全网通 2GB+16GB 移动联通电信4G手机 双卡双待 金色,1298,vivo,5.2,500,800,0,1,0,2401,2302,54,45,10782445805,18.2970903522205,0.0428790199081164,0.0673813169984686,0.0168453292496172,0.00918836140888208,0.00765696784073507,0.00612557427258806,0,0.00918836140888208,0.0107197549770291,0.0183767228177642,0.0214395099540582,0.0214395099540582,0.0153139356814701,0.0137825421133231,0.00612557427258806,0.00918836140888208,0.00918836140888208,0.00306278713629403,0,0.00612557427258806,0.00765696784073507
3022599,自营 ZUK Z2手机（Z2131） 3G+32G 黑色 移动联通电信4G手机 双卡双待,1599,ZUK,5,800,1300,2,2,0,8395,7797,290,308,3022599,44.602766798419,0.0820158102766798,0.0266798418972332,0.00889328063241107,0.0207509881422925,0.0256916996047431,0.0148221343873518,0.0118577075098814,0.0424901185770751,0.0968379446640316,0.0800395256916996,0.0217391304347826,0.0316205533596838,0.0128458498023715,0.0326086956521739,0.033596837944664,0.00296442687747036,0.0869565217391304,0.0177865612648221,0.00395256916996047,0.0108695652173913,0.016798418972332
3352168,自营 ZUK Z2 Pro手机（Z2121）尊享版 6G+128G 钛晶黑 移动联通电信4G手机 双卡双待,2299,ZUK,5.2,800,1300,2,2,0,25734,24381,813,540,3352168,53.0441176470588,0.0862745098039216,0.0156862745098039,0.0235294117647059,0.0235294117647059,0.0558823529411765,0.0323529411764706,0.00490196078431373,0.0558823529411765,0.136274509803922,0.0529411764705882,0.0352941176470588,0.0529411764705882,0.0411764705882353,0.053921568627451,0.0558823529411765,0.00490196078431373,0.0745098039215686,0.0392156862745098,0.0284313725490196,0.0107843137254902,0.0215686274509804
3352172,自营 ZUK Z2 Pro手机（Z2121）尊享版 6G+128G 陶瓷白 移动联通电信4G手机 双卡双待,2299,ZUK,5.2,800,1300,2,2,0,25734,24381,813,540,3352172,53.139603960396,0.0871287128712871,0.0158415841584158,0.0227722772277228,0.0237623762376238,0.0564356435643564,0.0316831683168317,0.00495049504950495,0.0564356435643564,0.137623762376238,0.0534653465346535,0.0356435643564356,0.0534653465346535,0.0415841584158416,0.0544554455445545,0.0554455445544554,0.00495049504950495,0.0752475247524752,0.0396039603960396,0.0277227722772277,0.0108910891089109,0.0217821782178218
3352192,自营 ZUK Z2手机（Z2131） 4G+64G 白色 移动联通电信4G手机 双卡双待,1799,ZUK,5,800,1300,2,2,0,8395,7797,290,308,3352192,47.5685358255452,0.0716510903426791,0.0249221183800623,0.00778816199376947,0.0264797507788162,0.0327102803738318,0.0202492211838006,0.014018691588785,0.0404984423676012,0.0856697819314642,0.0638629283489097,0.0202492211838006,0.029595015576324,0.0124610591900312,0.0264797507788162,0.0358255451713396,0.00311526479750779,0.0809968847352025,0.0171339563862928,0.00311526479750779,0.014018691588785,0.0155763239875389
3352194,自营 ZUK Z2手机（Z2131） 4G+64G 黑色 移动联通电信4G手机 双卡双待,1799,ZUK,5,800,1300,2,2,0,8396,7798,290,308,3352194,47.745253164557,0.0727848101265823,0.0253164556962025,0.00791139240506329,0.0253164556962025,0.0332278481012658,0.0205696202531646,0.0142405063291139,0.0411392405063291,0.0870253164556962,0.0617088607594937,0.0205696202531646,0.0300632911392405,0.0126582278481013,0.0268987341772152,0.0363924050632911,0.00316455696202532,0.0791139240506329,0.0158227848101266,0.00316455696202532,0.0142405063291139,0.0158227848101266
3352196,自营 ZUK Z2手机（Z2131） 3G+32G 白色 移动联通电信4G手机 双卡双待,1199,ZUK,5,800,1300,2,2,1,8396,7798,290,308,3352196,44.7701612903226,0.0836693548387097,0.0272177419354839,0.00907258064516129,0.0211693548387097,0.0262096774193548,0.0151209677419355,0.0120967741935484,0.0433467741935484,0.0977822580645161,0.0766129032258065,0.0221774193548387,0.032258064516129,0.0131048387096774,0.0332661290322581,0.0342741935483871,0.0030241935483871,0.0836693548387097,0.0171370967741935,0.00403225806451613,0.0110887096774194,0.0171370967741935
3352198,自营 ZUK Z2 Pro 旗舰版 4G+64G 陶瓷白 移动联通电信4G手机 双卡双待,2299,ZUK,5.2,800,1300,2,2,1,25734,24381,813,540,3352198,53.259,0.087,0.016,0.022,0.024,0.057,0.032,0.005,0.057,0.138,0.054,0.036,0.054,0.042,0.055,0.055,0.005,0.076,0.038,0.028,0.011,0.022
10285129720,ZUK z1221 4G手机 双卡双待 白色 全网通(3G RAM+64G ROM) 标配,1199,ZUK,5.5,800,1300,2,1,0,135,122,3,10,10285129720,22.5541666666667,0.0541666666666667,0.0416666666666667,0.0166666666666667,0.00833333333333333,0.0166666666666667,0.0125,0,0.025,0.025,0.0833333333333333,0.0583333333333333,0.05,0,0.025,0.025,0,0.0166666666666667,0,0.0125,0.00416666666666667,0.00833333333333333
10290135786,ZUK Z1(Z1221) 4G手机 双卡双待 白色 全网通(3G RAM+64G ROM) 标配,1199,ZUK,5.5,800,1300,1,1,1,126,116,3,7,10290135786,20.863436123348,0.0176211453744493,0.026431718061674,0.00440528634361234,0,0.013215859030837,0,0,0.0352422907488987,0.0440528634361234,0.0616740088105727,0.00881057268722467,0.0176211453744493,0.00881057268722467,0.0352422907488987,0,0.00881057268722467,0.0352422907488987,0.00881057268722467,0.00440528634361234,0,0
10298652144,ZUK Z2 Pro 4G手机 双卡双待 陶瓷白 全网通尊享版(6G RAM+128G ROM),2288,ZUK,5.2,800,1300,2,1,0,242,230,6,6,10298652144,25.9475982532751,0.0698689956331878,0.0698689956331878,0,0.00436681222707424,0.0152838427947598,0.00873362445414847,0,0.0327510917030568,0.0873362445414847,0.0262008733624454,0.00436681222707424,0.0436681222707424,0.0283842794759825,0.0393013100436681,0.0218340611353712,0,0.0262008733624454,0.00873362445414847,0.00655021834061135,0.00873362445414847,0.00873362445414847
10522477105,ZUK Z2 手机 象牙白 全网通( 4 GAM + 64 ROM )套餐版,1809,ZUK,5,800,1300,2,1,1,34,33,0,1,10522477105,32.2222222222222,0.158730158730159,0.0317460317460317,0.0317460317460317,0.0317460317460317,0.0317460317460317,0,0,0.0317460317460317,0.0952380952380952,0.126984126984127,0.0952380952380952,0.0317460317460317,0.0634920634920635,0,0,0,0.0317460317460317,0,0,0,0
10524487393,ZUK Z2 Pro 移动联通电信4G手机 双卡双待 陶瓷白 尊享版(6G RAM+128G ROM)标配,2288,ZUK,5.2,800,1300,1,1,0,21,19,0,2,10524487393,30.1764705882353,0.117647058823529,0,0,0.0588235294117647,0,0,0,0,0.0588235294117647,0,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0,0,0.0588235294117647,0,0,0
10547388652,ZUK Z2 手机 陶瓷白 全网通(4G RAM+64G ROM) 标配,1799,ZUK,5,800,1300,2,1,1,3,3,0,0,10547388652,8.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10605170372,ZUK Z2手机 黑色 全网通4G(4GRAM+64GROM)标配,1799,ZUK,5,800,1300,1,1,0,78,73,3,2,10605170372,30.7642857142857,0.1,0.0928571428571429,0.0142857142857143,0,0.0142857142857143,0,0,0.0428571428571429,0.114285714285714,0.0714285714285714,0.0357142857142857,0.0571428571428571,0,0.0142857142857143,0.0285714285714286,0,0.0571428571428571,0,0.0428571428571429,0,0.0142857142857143
10609226332,ZUK Z2 4G手机 双卡双待 钛晶黑 全网通(4G RAM+64G ROM),1799,ZUK,5,800,1300,2,1,0,2,2,0,0,10609226332,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10692397315,ZUK Z2 Pro 4G手机 双卡双待 钛晶黑 全网通4G (6G RAM+128G ROM),2399,ZUK,5.2,800,1300,1,1,0,1,1,0,0,10692397315,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10835957256,ZUK Z1 手机 白色 全网通(3G RAM+64G ROM)标配版,1149,ZUK,5.5,800,1300,1,1,1,3,3,0,0,10835957256,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280467,自营 锤子 M1L（SM919）6GB+64GB 咖啡金 全金属边框 全网通 双卡双待 移动联通电信4G手机,2999,锤子（smartisan）,5.7,400,2300,1,1,0,7896,7702,81,113,3280467,47.4850393700787,0.0566929133858268,0.0188976377952756,0.0125984251968504,0.0283464566929134,0.0110236220472441,0.0047244094488189,0,0.0488188976377953,0.207874015748031,0.0125984251968504,0.0094488188976378,0.0503937007874016,0.0440944881889764,0.0220472440944882,0.031496062992126,0.0047244094488189,0.0425196850393701,0.0031496062992126,0.0094488188976378,0.0031496062992126,0.0220472440944882
3280471,自营 锤子 M1（SM901）4GB+32GB 咖啡金 全金属边框 全网通 双卡双待 移动联通电信4G手机,2499,锤子（smartisan）,5.15,400,2300,1,1,0,7896,7702,81,113,3280471,38.7001594896332,0.0287081339712919,0.0223285486443381,0.00637958532695375,0.0287081339712919,0.0175438596491228,0,0.00318979266347687,0.0271132376395534,0.148325358851675,0.0191387559808612,0.0318979266347687,0.0845295055821372,0.0637958532695375,0.0127591706539075,0.025518341307815,0.00159489633173844,0.0303030303030303,0,0.0175438596491228,0,0.0239234449760766
3280487,自营 锤子 M1（SM901）4GB+32GB 白色 全金属边框 全网通 双卡双待 移动联通电信4G手机,2499,锤子（smartisan）,5.15,400,2300,1,1,0,7896,7702,81,113,3280487,44.0914454277286,0.0663716814159292,0.0383480825958702,0.0176991150442478,0.0530973451327434,0.0206489675516224,0.0117994100294985,0.00442477876106195,0.0324483775811209,0.13716814159292,0.0176991150442478,0.0353982300884956,0.0383480825958702,0.0501474926253687,0.0294985250737463,0.0353982300884956,0.00442477876106195,0.0353982300884956,0.00589970501474926,0.0117994100294985,0.00442477876106195,0.0117994100294985
3710184,自营 锤子 M1L（SM919）4GB+32GB 咖啡金 全金属边框 全网通 双卡双待 移动联通电信4G手机,2799,锤子（smartisan）,5.15,400,2300,1,1,0,7896,7702,81,113,3710184,31.5902335456476,0.0382165605095541,0.0339702760084926,0.0127388535031847,0.0169851380042463,0,0,0,0.0318471337579618,0.118895966029724,0.0127388535031847,0.029723991507431,0.0424628450106157,0.0127388535031847,0.0169851380042463,0.0212314225053079,0.00424628450106157,0.0403397027600849,0.00424628450106157,0,0.00849256900212314,0.0169851380042463
3710218,自营 锤子 M1L（SM919）6GB+64GB 白色 全金属边框 全网通 双卡双待 移动联通电信4G手机,2999,锤子（smartisan）,5.7,400,2300,1,1,0,7896,7702,81,113,3710218,31.0267379679144,0.0441176470588235,0.0213903743315508,0.0240641711229947,0.0160427807486631,0,0.00802139037433155,0,0.018716577540107,0.144385026737968,0.0200534759358289,0.00401069518716578,0.0240641711229947,0.0227272727272727,0.00802139037433155,0.0133689839572193,0.00267379679144385,0.017379679144385,0.00267379679144385,0.00401069518716578,0,0.0147058823529412
3865060,自营 锤子M1L（SM919）6GB+64GB 不锈钢边框 全网通 双卡双待 全网通 双卡双待 移动联通电信4G手机,3299,锤子（smartisan）,5.7,400,2300,1,1,0,7896,7702,81,113,3865060,44.1681415929204,0.0648967551622419,0.0368731563421829,0.0147492625368732,0.0530973451327434,0.0206489675516224,0.0117994100294985,0.00442477876106195,0.0324483775811209,0.14306784660767,0.0206489675516224,0.0353982300884956,0.0383480825958702,0.0501474926253687,0.0294985250737463,0.0353982300884956,0.00442477876106195,0.0353982300884956,0.00589970501474926,0.0117994100294985,0.00442477876106195,0.0147492625368732
1858981,自营 飞利浦 E380 夜光黑 移动联通2G手机 双卡双待,539,飞利浦（PHILIPS）,3.27,0,200,0,0,0,2085,1954,68,63,1858981,19.6549210206561,0.0145808019441069,0.0461725394896719,0.0145808019441069,0.00850546780072904,0.0170109356014581,0.00972053462940462,0.00243013365735115,0.0352369380315917,0.0109356014580802,0.0133657351154313,0.0510328068043742,0.0157958687727825,0.0194410692588092,0,0.00729040097205346,0.0328068043742406,0.0170109356014581,0.00243013365735115,0.00850546780072904,0.00607533414337789,0
1984558,自营 飞利浦 V526 海军蓝 移动联通双4G手机 双卡双待,529,飞利浦（PHILIPS）,5,200,1300,0,1,0,957,851,47,59,1984558,21.630689206762,0.0325097529258778,0.035110533159948,0.0143042912873862,0.00910273081924577,0.00910273081924577,0.00260078023407022,0.00390117035110533,0.187256176853056,0.0143042912873862,0.0377113133940182,0.0338101430429129,0.0156046814044213,0.0156046814044213,0.0195058517555267,0.035110533159948,0.0104031209362809,0.0195058517555267,0,0.00650195058517555,0.0195058517555267,0.0169050715214564
3102626,自营 飞利浦 V800 流沙金 移动联通双4G翻盖手机 双卡双待,1799,飞利浦（PHILIPS）,3.7,500,1300,0,1,1,107,97,6,4,3102626,30.8033707865169,0.0449438202247191,0.0449438202247191,0,0.0224719101123595,0.0168539325842697,0.0280898876404494,0.0112359550561798,0.0561797752808989,0.0449438202247191,0.0224719101123595,0.0449438202247191,0.0674157303370786,0.0224719101123595,0.0112359550561798,0.0168539325842697,0,0.0337078651685393,0,0,0,0.0337078651685393
