证券代码,证券简称,GICS行业名称,证监会行业名称,省份,专利数量,研发人员占比(%),研发费用总额(元),研发费用总额-占资产比(%),研发费用总额-占营业收入比(%),研发费用总额-占营业总成本比(%),研发项目个数,营业收入增长率(%),营业总收入增长率(%),营业利润增长率(%),净资产收益率ROE(摊薄)(%),净资产收益率ROE(加权)(%),净资产收益率ROE(扣除)(%),总资产报酬率(ROA)(%),资产总计(元),资产负债率(%),Z指数,Q_2021,Q_2022,log_Q_2021,log_Q_2022,log_Asset,score
300850,新强联,电气设备,通用设备制造业,河南,16,15.36,106341715.3,1.6997,4.29,5.4652,16,0.1998,0.1998,0.1799,14.9692,20.7835,14.9692,10.6952,6256359028,43.9261,1.040826873,1.938707,2.64397,0.662021256,0.972281575,22.55686423,0.056460674
300852,四会富仕,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,广东,19,13.93,47034489.68,3.416,4.48,5.5369,15,0.6144,0.6144,0.5027,17.7185,19.2113,17.7185,15.1973,1376881941,24.4788,3.696629214,1.854491,1.75349,0.617610265,0.561608088,21.04308732,0.00021322
300855,图南股份,金属与采矿,有色金属冶炼和压延加工业,江苏,8,17.31,44763415.95,3.2738,6.41,8.3213,2,0.2773,0.2773,0.6708,14.792,15.8582,14.792,15.2448,1367336557,10.3437,4.118343195,2.221263,4.243332,0.798075953,1.44534881,21.03613057,0.000176678
300858,科拓生物,生物科技,食品制造业,北京,6,22.12,27150652.38,2.6088,7.45,10.1167,12,0.0751,0.0751,0.0594,11.3231,11.5306,11.3231,11.9736,1040729235,7.0463,2.499173554,1.823525,2.082214,0.600771441,0.733431751,20.76318749,0.000289017
300860,锋尚文化,专业服务,文化艺术业,北京,3,33.33,29523917.9,0.7616,6.33,8.1753,0,-0.5256,-0.5256,-0.6387,2.8931,2.9038,2.8931,3.2608,3876751821,16.608,3.224961479,1.506619,1.285933,0.409868068,0.251484525,22.07826348,0.000199601
300861,美畅股份,化学制品,非金属矿物制品业,陕西,16,3.92,86692670.62,1.9438,4.69,8.3452,4,0.5329,0.5329,0.6842,18.9973,20.4293,18.9973,20.1365,4459859879,9.9234,3.364993216,1.451121,3.409827,0.372336361,1.226661557,22.21838319,0.00728026
300866,安克创新,家庭耐用消费品,计算机、通信和其他电子设备制造业,湖南,255,45.44,778430652.2,9.1859,6.19,6.6361,2,0.3445,0.3445,0.0848,16.2284,17.1512,16.2284,12.9267,8474231921,27.5202,3.676126878,1.668986,1.934765,0.512216256,0.659985872,22.86029586,0.004387915
300871,回盛生物,制药,医药制造业,湖北,1,14.25,46887602.94,1.7102,4.71,5.4395,4,0.2814,0.2814,-0.1444,8.2074,8.8636,8.2074,5.6063,2741662030,40.9536,7.904761905,1.470023,1.369366,0.385278047,0.314347859,21.73183015,0.000190476
300873,海晨股份,航空货运与物流,装卸搬运和运输代理业,江苏,6,5.57,19964886.72,0.7761,1.36,1.6609,21,0.3666,0.3666,0.6043,15.1069,16.2301,15.1069,14.8294,2572345540,16.8645,1.563016529,1.360738,1.795335,0.3080272,0.585191634,21.66808398,0.000321543
300887,谱尼测试,专业服务,专业技术服务业,北京,1,13.01,150026731.1,5.3953,7.48,8.4813,2,0.407,0.407,0.2882,10.9053,11.4715,10.9053,8.8509,2780683965,27.356,3.866666667,1.515262,1.331817,0.415588361,0.286544175,21.74596276,0.004397593
300888,稳健医疗,医疗保健设备与用品,纺织业,广东,61,11.47,298162366.2,2.2475,3.71,4.4318,28,-0.3587,-0.3587,-0.6744,11.6097,11.7311,11.6097,11.0292,13266610200,19.4436,9.970717423,1.382658,1.35913,0.324007734,0.306844789,23.3085162,0.001298381
300894,火星人,家庭耐用消费品,电气机械和器材制造业,浙江,124,11.63,73996351.85,3.0847,3.19,3.8672,7,0.4365,0.4365,0.3624,25.424,26.6194,25.424,18.1758,2398835088,38.4343,2.739684921,1.961326,2.313173,0.673620775,0.838620175,21.59824908,0.006961094
300896,爱美客,医疗保健设备与用品,专用设备制造业,北京,5,23.08,102312180.1,1.9433,7.07,27.6876,8,1.0413,1.0413,1.241,19.0437,20.0307,19.0437,21.3487,5264825778,4.4669,4.829953198,5.385315,8.172988,1.683675805,2.10083457,22.38431389,0.015035679
300908,仲景食品,食品,食品制造业,河南,16,10.25,32423192.76,1.9133,4.02,4.6418,5,0.1095,0.1095,-0.0844,7.7517,7.9284,7.7517,7.9804,1694608297,9.6487,2.920740741,1.676229,1.568076,0.516546628,0.44984939,21.25071746,0.000306748
300911,亿田智能,家庭耐用消费品,电气机械和器材制造业,浙江,79,11.83,55150203.64,3.0483,4.49,5.4553,8,0.7166,0.7166,0.4589,17.6095,18.9127,17.6095,13.5413,1809223929,34.2256,11.8027027,1.730953,1.994217,0.548672124,0.690251492,21.31616382,0.008842755
300917,特发服务,房地产管理和开发,房地产业,广东,5,0,0,0,0,0,0,0.5254,0.5254,0.0849,13.0496,13.6409,13.0496,11.5306,1360586841,35.4483,3.185333333,1.582484,2.761592,0.458995764,1.015807325,21.03118194,0.0171875
300919,中伟股份,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,贵州,14,7.9,769196155.3,2.7277,3.83,4.0412,3,1.6981,1.6981,1.2806,9.5495,13.7382,9.5495,4.1605,28199762284,62.331,13.78640777,1.235154,1.435107,0.211195659,0.361239411,24.06257939,0.001486333
300935,盈建科,软件,软件和信息技术服务业,北京,5,42.57,56465472.49,5.226,24.47,29.7114,7,0.5361,0.5361,0.0316,6.0399,9.7827,6.0399,6.2159,1080478445,8.0156,1.08961039,1.892199,1.795346,0.637739645,0.585197761,20.80066978,0.000355388
300955,嘉亨家化,容器与包装,橡胶和塑料制品业,福建,13,7.54,21954336.67,1.6168,1.89,2.1044,6,0.1989,0.1989,0.0129,10.1528,13.0791,10.1528,9.2668,1357869203,29.5166,12.38616071,1.580016,1.568862,0.457434974,0.450350516,21.02918255,0.000286533
300957,贝泰妮,化学制品,化学原料和化学制品制造业,云南,45,9.92,120112765.1,2.0665,2.99,3.9424,5,0.5257,0.5257,0.5633,18.1469,28.9853,18.1469,17.5839,5812491218,17.7897,2.135310473,2.893047,7.708709,1.062310272,2.042350729,22.4832751,0.011302497
300999,金龙鱼,食品,农副食品加工业,上海,2,0.97,255577000,0.1233,0.11,0.1168,6,0.1606,0.1606,-0.2791,4.7654,4.854,4.7654,3.8999,2.07E+11,56.0393,199.9777778,1.121282,1.081686,0.114472674,0.078520935,26.05719133,0.00036777
600009,上海机场,交通基本设施,航空运输业,上海,1,0,0,0,0,0,8,-0.1338,-0.1338,-0.5034,-6.2206,-6.0329,-6.2206,-3.1973,51426088634,46.1247,4.768041237,1.886153,1.782769,0.634539305,0.578167774,24.66341144,9.86E-05
600010,包钢股份,金属与采矿,黑色金属冶炼和压延加工业,内蒙古,0,4.72,2876717560,1.9441,3.34,3.5059,0,0.4542,0.4542,3.9475,5.1866,5.3053,5.1866,3.7452,1.48E+11,56.6104,24.67264574,1.039514,1.17239,0.038753296,0.1590444,25.72026144,0.00030303
600011,华能国际,电力公用事业,电力、热力生产和供应业,北京,203,21.54,1.33E+09,0.2702,0.65,0.5952,0,0.2075,0.2075,-2.5374,-9.7518,-9.0453,-9.7518,-1.118,4.90E+11,74.7195,1.233002292,0.879367,0.97865,-0.128552949,-0.021581208,26.91781099,0.022494791
600018,上港集团,交通基本设施,水上运输业,上海,0,3.7,175673869.5,0.1029,0.51,0.6606,0,0.3128,0.3128,0.6872,14.7128,15.6769,14.7128,11.1171,1.71E+11,36.8773,1.053935278,1.07486,1.082982,0.072190421,0.079718347,25.8636858,0.080967742
600028,中国石化,石油、天然气与消费用燃料,石油和天然气开采业,北京,3136,2,2.11E+10,1.1168,0,0.8026,0,0.3015,0.3015,1.2335,9.1869,9.3845,9.1869,6.5299,1.89E+12,51.5131,3.25751073,0.830731,0.838244,-0.185449243,-0.176446051,28.26720369,0.000367647
600029,南方航空,航空公司,航空运输业,广东,21,1.1,7.24E+08,0.2242,0.71,0.6153,0,0.0981,0.0981,0.0856,-17.8996,-17.6735,-17.8996,-2.3846,3.23E+11,73.9138,3.833081571,1.038647,1.047522,0.037918905,0.046427375,26.50075716,0.000306251
600031,三一重工,机械制造,专用设备制造业,北京,41,30.52,7697092000,5.5552,7.25,8.0803,0,0.0682,0.0682,-0.2556,18.8934,20.0133,18.8934,10.2036,1.39E+11,53.0191,4.664536741,2.595227,1.563623,0.953673989,0.447005564,25.65454433,0.000944297
600038,中直股份,航空航天与国防,铁路、船舶、航空航天和其他运输设备制造业,黑龙江,0,11.02,576436307.2,2.1328,2.65,2.7755,0,0.1086,0.1086,0.2064,9.4872,9.8764,9.4872,3.8771,27027256862,63.2679,2.089984351,1.810285,1.728121,0.593484291,0.547034691,24.02011171,0.077118017
600039,四川路桥,建筑与工程,土木工程建筑业,四川,0,16.79,2855367237,2.0836,3.36,3.6556,0,0.3926,0.3926,0.8396,20.5606,22.4344,20.5606,6.728,1.37E+11,77.7199,50.4,1.019737,1.095232,0.019544751,0.090966213,25.64352755,0.015048221
600048,保利地产,房地产管理和开发,房地产业,广东,0,0,1435783318,0.1026,0,0.5934,0,0.1721,0.1719,-0.0496,14.0048,14.5761,14.0048,3.9729,1.40E+12,78.3622,7.179047619,0.916183,0.930053,-0.087539153,-0.072513705,27.96744553,0.430620985
600050,中国联通,综合电信业务,电信、广播电视和卫星传输服务,北京,0,6.1,7757929327,1.3076,2.4,2.4972,0,0.079,0.079,0.1351,4.2257,4.2472,4.2257,3.2087,5.93E+11,43.3307,3.572815534,0.649214,0.612064,-0.431992879,-0.490918427,27.10893985,0.044381372
600055,万东医疗,医疗保健设备与用品,专用设备制造业,北京,14,19.74,107161426.8,3.7261,9.27,10.8618,0,0.0214,0.0214,-0.2092,7.6457,7.8307,7.6457,7.2577,2875979734,12.9668,8.735735736,2.635025,3.246839,0.96889267,1.177681908,21.77965923,0.003283582
600073,上海梅林,食品,食品制造业,上海,0,4.27,59355542.42,0.3963,0.25,0.2542,0,-0.0104,-0.0104,-0.851,6.8848,6.9388,6.8848,1.6949,14977084880,55.2443,5.32998325,1.053449,0.999204,0.052069543,-0.000796317,23.4297872,0.000275482
600077,宋都股份,贸易公司与经销商,房地产业,浙江,0,0,0,0,0,0,0,0.047,0.047,-1.1281,-9.1315,-8.73,-9.1315,0.6889,47341785030,88.5881,3.594455852,0.948666,1.034118,-0.052698492,0.033548889,24.58065915,0.563576159
600079,人福医药,制药,医药制造业,湖北,7,11,1054404339,3.0561,5.16,5.6843,0,0.0035,0.0035,0.0452,10.5693,11.6225,10.5693,7.9891,34501425419,54.6398,4.976549414,1.919958,1.270569,0.652303311,0.239464832,24.26426648,0.107612457
600085,同仁堂,制药,医药制造业,北京,1,2.68,319725654.4,1.2752,2.19,2.6439,5,0.1386,0.1386,0.1616,11.542,11.9945,11.542,9.79,25072835362,33.5037,11.06540084,2.056921,2.834847,0.721210204,1.041987967,23.94505084,0.032328089
600096,云天化,化学制品,化学原料和化学制品制造业,云南,13,1.4,304532816.4,0.5731,0.48,0.5198,0,0.2137,0.2137,6.62,35.6569,43.7655,35.6569,11.8605,53142209878,76.2943,16.54782609,1.056849,1.504134,0.05529184,0.408217317,24.69623736,0.000116414
600104,上汽集团,汽车,汽车制造业,上海,792,14.4,20595244112,2.2461,2.71,2.6721,0,0.051,0.0508,0.164,8.9611,9.1905,8.9611,4.762,9.17E+11,64.1441,19.11299435,0.897246,0.851971,-0.108425207,-0.16020279,27.544289,0.026810452
600110,诺德股份,电气设备,有色金属冶炼和压延加工业,0,0,4.91,172457795.4,1.9811,3.88,4.3468,0,1.0632,1.0632,14.2211,10.5488,11.1713,10.5488,7.6867,8705351412,55.8882,6.311881188,1.683332,1.926823,0.520775163,0.655872533,22.88720378,0.000406189
600111,北方稀土,金属与采矿,有色金属冶炼和压延加工业,内蒙古,5,7.43,160858211.3,0.4635,0.53,0.6762,0,0.4313,0.4313,4.671,33.4243,39.8066,33.4243,20.5611,34707756657,44.6128,6.676785714,2.991001,4.419393,1.095608114,1.486002356,24.27022903,0.000199493
600115,东方航空,航空公司,航空运输业,上海,5,2.94,3.34E+08,0.1166,0.5,0.3691,0,0.1448,0.1448,-0.0587,-23.7751,-23.1809,-23.7751,-8.14,2.87E+11,80.8374,1.609795263,1.073572,1.076293,0.070991406,0.07352273,26.3811719,0.000378181
600132,重庆啤酒,饮料,酒、饮料和精制茶制造业,重庆,0,20.93,163151284.6,1.4147,1.24,1.5987,12,0.199,0.199,0.5008,66.4698,99.686,66.4698,25.6249,11532809144,72.8748,2.436426117,6.422833,4.914182,1.859859298,1.59212531,23.16846178,0.0163072
600141,兴发集团,化学制品,化学原料和化学制品制造业,湖北,31,10.91,865449535.9,2.3559,3.67,4.8076,0,0.2888,0.2888,6.6281,30.7106,36.472,30.7106,17.4224,33487908637,54.0644,1.326488706,1.10736,1.473673,0.101978804,0.387757924,24.23445027,0.050235233
600143,金发科技,化学制品,橡胶和塑料制品业,广东,448,11.62,1455208166,3.0129,3.62,3.8386,0,0.1465,0.1465,-0.6356,11.0863,11.1402,11.0863,5.2439,48300022106,65.3845,2.360714286,2.123379,1.149867,0.753008688,0.139646284,24.60069786,0.000230071
600160,巨化股份,化学制品,化学原料和化学制品制造业,浙江,0,8.9,654072364.2,3.6552,3.64,3.8464,10,0.1203,0.1203,6.2569,8.318,8.5906,8.318,6.1103,17894390845,23.8189,16.06707317,1.753722,2.131652,0.561740387,0.756897266,23.60775314,0.000328947
600161,天坛生物,生物科技,医药制造业,北京,0,7.1,322059435,2.7817,7.83,11.209,0,0.1935,0.1935,0.1271,9.4388,12.0925,9.4388,10.7458,11577632332,11.3216,12.92917847,5.346001,2.978547,1.676348805,1.091435598,23.17234083,0.011369186
600163,中闽能源,电力公用事业,电力、热力生产和供应业,福建,0,0,0,0,0,0,2,0.2241,0.2241,0.2398,13.1309,15.2352,13.1309,8.2574,11310684081,54.2954,31.44117647,1.253918,1.459198,0.226273049,0.37788697,23.14901361,0.018112245
600167,联美控股,复合型公用事业,电力、热力生产和供应业,辽宁,0,4.29,22640407.97,0.1678,0.7,1.0874,0,-0.0361,-0.0361,-0.3881,11.9944,11.9576,11.9944,10.0758,13492080830,33.5436,2.979460094,2.10508,1.315095,0.744353471,0.273908906,23.32536875,0.168965517
600171,上海贝岭,半导体产品与设备,计算机、通信和其他电子设备制造业,上海,18,57,176647913.7,3.7905,8.73,10.8396,0,0.5195,0.5195,0.2385,18.5227,20.1765,18.5227,16.4865,4660263140,14.5698,7.987220447,2.743346,3.047612,1.009178343,1.114358333,22.26233775,0.001569772
600176,中国巨石,建筑产品,非金属矿物制品业,浙江,0,13.45,552223387.5,1.26,2.8,4.1064,0,0.6892,0.6892,1.5464,26.713,30.1392,26.713,17.6423,43828317485,46.3331,1.729955099,2.265568,1.766597,0.8178255,0.569055097,24.50354596,0.001166054
600183,生益科技,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,广东,55,13.79,964472947.1,3.9477,4.76,5.6188,0,0.3804,0.3804,0.5864,21.6066,24.6215,21.6066,14.1188,24431164539,39.1506,1.782577394,2.771923,1.839035,1.019541303,0.609240978,23.91912539,0.000355899
600188,兖矿能源,石油、天然气与消费用燃料,煤炭开采和洗选业,山东,222,5.41,1.14E+09,0.3949,0.75,0.8945,0,-0.293,-0.293,0.7095,23.8449,26.5876,23.8449,10.1699,2.89E+11,66.5783,1.192653481,0.969171,1.175656,-0.031314212,0.16182629,26.38863848,0.000267833
600195,中牧股份,生物科技,医药制造业,北京,9,13,195020502.8,2.6224,3.68,4.0674,0,0.0606,0.0606,-0.0129,10.4582,10.938,10.4582,9.1133,7436605421,21.0143,40.68032787,1.95216,1.91548,0.668936452,0.649968244,22.72968032,0.003514898
600196,复星医药,制药,医药制造业,上海,0,7.85,4.98E+09,5.3326,12.75,13.4184,0,0.287,0.287,0.3373,12.0823,12.4306,12.0823,7.3707,93293790958,48.1471,1.70153417,1.498139,1.728476,0.404223671,0.547240095,25.25901939,0.009424413
600197,伊力特,饮料,酒、饮料和精制茶制造业,新疆,3,13.63,18623114.79,0.3768,0.96,1.2594,6,0.0753,0.0753,-0.0028,8.4798,8.7171,8.4798,9.4036,4941967562,22.9725,8.974248927,2.221636,2.829524,0.798243861,1.0401085,22.32102938,0.014366197
600201,生物股份,制药,医药制造业,内蒙古,0,21.46,267233676.6,4.0466,15.04,20.1075,6,0.1229,0.1229,-0.1321,7.2509,7.4564,7.2509,6.2587,6603925652,15.8041,1.635542169,3.462024,2.112384,1.241853389,0.747817167,22.6109301,0.004964539
600216,浙江医药,制药,医药制造业,浙江,0,16.62,806858993.1,6.4384,8.84,10.1718,0,0.246,0.246,0.3363,11.9069,12.7062,11.9069,9.5202,12531979840,26.7312,1.377394636,1.479025,1.448704,0.391383087,0.370669364,23.2515496,0.015917375
600219,南山铝业,金属与采矿,有色金属冶炼和压延加工业,山东,83,13.83,1374287879,2.1753,4.78,5.5928,0,0.2882,0.2882,0.5935,7.9568,8.194,7.9568,6.9826,63178184706,24.7784,1.093117409,0.935289,1.006025,-0.066899707,0.006006922,24.8692249,0.009135171
600221,海航控股,航空公司,航空运输业,海南,0,1.2,91343000,0.0638,0.27,0.1982,0,0.1565,0.1565,1.0491,55.607,0,55.607,4.8033,1.43E+11,92.3447,1.408551069,1.256537,1.388441,0.228359524,0.328181535,25.68788914,0.000350877
600256,广汇能源,工业集团企业,石油和天然气开采业,新疆,0,10.3,343582710.7,0.5754,1.38,1.862,0,0.643,0.643,2.7069,23.9015,26.521,23.9015,12.185,59708656126,65.1976,9.26,1.052662,1.490338,0.051322194,0.39900294,24.81274284,0.000331126
600258,首旅酒店,酒店、餐馆与休闲,住宿业,北京,0,0.67,56621367.12,0.2097,0.92,0.9145,0,0.1649,0.1649,1.0071,0.5015,0.5716,0.5015,1.967,27005858241,58.0774,2.71214511,1.744591,1.486615,0.556520144,0.396501723,24.01931965,0.026314604
600271,航天信息,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,北京,415,21.1,1547300600,6.7851,6.58,7.5531,0,0.0781,0.0781,0.1156,7.6753,7.9022,7.6753,12.5515,22804421298,26.4807,11.98203593,1.294884,1.272213,0.258421116,0.240757904,23.85022027,0.036850153
600276,恒瑞医药,制药,医药制造业,江苏,140,22.4,6203288327,15.798,23.95,28.4646,0,-0.0659,-0.0659,-0.3343,12.9424,13.8312,12.9424,11.3864,39266221700,9.4086,1.61409396,13.620927,5.974994,2.61160736,1.787583094,24.39363049,0.001085632
600282,南钢股份,金属与采矿,黑色金属冶炼和压延加工业,江苏,518,18.92,2278285705,3.6954,3.01,3.2105,0,0.4245,0.4245,0.3022,15.5037,16.3257,15.5037,9.3424,57700954962,52.9561,14.20448878,0.982274,0.930319,-0.017884987,-0.072227741,24.77853956,0.000293255
600297,广汇汽车,经销商,零售业,辽宁,0,0,0,0,0,0,10,0,0,0.2542,3.8484,3.9065,3.8484,4.0744,1.42E+11,66.792,1.5725,0.798756,0.780131,-0.224699762,-0.248293425,25.68219045,0.044441577
600298,安琪酵母,食品,食品制造业,湖北,0,6.6,475198935.5,3.5342,4.45,5.0418,0,0.195,0.195,-0.0777,19.0914,20.5358,19.0914,11.7976,13445647467,46.4434,2.858381503,4.419325,2.917631,1.485986969,1.070771986,23.32192128,0.00035534
600305,恒顺醋业,食品,食品制造业,江苏,18,5.82,78542778.59,2.4457,4.15,4.4646,0,-0.0601,-0.0601,-0.6197,5.4787,5.209,5.4787,4.6694,3211501543,29.9752,9.395789474,6.077421,3.811844,1.804580428,1.338113062,21.89000444,0.011929095
600309,万华化学,化学制品,化学原料和化学制品制造业,山东,757,16,3168070387,1.6647,2.18,2.7361,0,0.9819,0.9819,1.4884,35.9843,42.0344,35.9843,16.3868,1.90E+11,62.3268,2.017757009,1.822092,1.850237,0.599985292,0.615313739,25.97191796,0.000378021
600315,上海家化,个人用品,化学原料和化学制品制造业,上海,66,3.84,173305712.3,1.4269,2.27,2.4314,0,0.0873,0.0873,0.4094,9.3239,9.6453,9.3239,6.5342,12145511722,42.6679,12.81565657,3.128814,2.287024,1.140654019,0.827251409,23.22022553,0.009594467
600323,瀚蓝环境,水公用事业,生态保护和环境治理业,广东,0,4.04,127955000,0.437,1.09,1.2262,0,0.5741,0.5741,0.0873,11.7459,13.3247,11.7459,6.5281,29278480367,64.0156,1.169849932,1.457439,1.150335,0.376680786,0.140053204,24.10011862,0.011074486
600330,天通股份,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,浙江,15,18.12,255473614,3.0951,6.25,6.8778,0,0.2944,0.2944,0.0505,8.2387,8.51,8.2387,6.0907,8254020877,37.9746,2.260869565,1.496832,1.782446,0.403350875,0.577986578,22.8339663,0.000210084
600337,美克家居,家庭耐用消费品,零售业,新疆,255,3.74,106782998.3,1.072,2.02,2.1185,0,0.154,0.154,-0.3032,5.1992,5.2915,5.1992,3.9944,9960814095,55.6964,2.264516129,1.485351,1.121517,0.395651108,0.114682233,23.02192464,0.000283286
600346,恒力石化,化学制品,化学纤维制造业,辽宁,0,9.03,1019452400,0.4848,0.51,0.569,0,0.2992,0.2994,0.0964,27.1373,29.8283,27.1373,11.6636,2.10E+11,72.7524,1.072004028,1.770471,1.383567,0.571245613,0.324664947,26.07178297,0.000224955
600348,华阳股份,石油、天然气与消费用燃料,煤炭开采和洗选业,山西,12,3.02,341282224.8,0.5153,0.9,1.1742,0,0.2189,0.2189,2.8716,16.5224,15.6805,16.5224,10.5234,66225637852,63.13,15.90830946,0.781182,1.043092,-0.246947122,0.042189379,24.9163335,0.000392157
600350,山东高速,交通基本设施,道路运输业,山东,111,5.56,135698651.4,0.1078,0.84,1.1188,0,0.4257,0.4257,0.7582,8.2055,8.8925,8.2055,5.7245,1.26E+11,62.8261,3.662983425,0.929965,0.823671,-0.072608328,-0.193984101,25.55880272,0.183531409
600377,宁沪高速,交通基本设施,道路运输业,江苏,0,0,0,0,0,0,0,0.7171,0.7171,0.6782,13.8232,14.3011,13.8232,9.1751,67662020722,47.7404,4.656971771,1.177411,1.061412,0.16331796,0.059600097,24.93779087,0.027828746
600378,昊华科技,化学制品,化学原料和化学制品制造业,四川,2,37.05,619852925.1,5.317,8.35,9.1477,0,0.3692,0.3692,0.4838,12.37,13.0765,12.37,8.7733,11657851282,37.8873,9.626686657,1.522786,1.86978,0.420541552,0.625820777,23.17924572,0.002412281
600383,金地集团,房地产管理和开发,房地产业,广东,22,2.83,150096510.7,0.0324,0.15,0.1653,7,0.1826,0.1816,-0.2109,14.9402,15.6227,14.9402,4.2295,4.63E+11,76.1874,2.784338896,0.904434,0.898788,-0.100445945,-0.10670809,26.86058138,0.476856742
600395,盘江股份,石油、天然气与消费用燃料,煤炭开采和洗选业,贵州,97,1.3,121663577.5,0.5934,1.25,1.5193,0,0.5006,0.5006,0.5143,16.9363,16.8104,16.9363,8.2854,20501948653,61.2252,5.70993117,1.184192,1.226229,0.169060685,0.203943606,23.74378577,0.000263096
600398,海澜之家,纺织品、服装与奢侈品,纺织服装、服饰业,江苏,3,2.59,124383250.8,0.3948,0.62,0.7542,0,0.1241,0.1241,0.4242,16.623,17.368,16.623,10.9931,31505922475,52.1081,1.594383775,1.541075,1.229714,0.432480225,0.206781622,24.17344138,0.000315457
600399,抚顺特钢,金属与采矿,黑色金属冶炼和压延加工业,辽宁,15,13,308872469.4,3.0212,4.17,4.6485,0,0.1821,0.1821,0.466,13.3708,14.3883,13.3708,8.5225,10223592341,42.6915,13.23529412,3.155581,3.189915,1.149172631,1.159994271,23.04796386,0.012026929
600406,国电南瑞,电气设备,软件和信息技术服务业,江苏,462,34.02,3088644440,4.2466,7.28,8.6087,10,0.1015,0.1015,0.165,14.8498,15.6425,14.8498,9.5426,72732951414,44.2585,4.149839744,2.678639,2.905239,0.98530883,1.066515659,25.01006037,0.01150872
600409,三友化工,化学制品,化学原料和化学制品制造业,河北,27,7.96,220111276,0.8469,0.95,1.0576,0,0.3038,0.3038,1.7015,13.052,13.6718,13.052,9.9443,25989223889,47.0161,4.381481482,1.362829,1.094454,0.309562686,0.090255609,23.98094782,0.010621762
600426,华鲁恒升,化学制品,化学原料和化学制品制造业,山东,27,12.42,894889987.1,3.1232,3.36,4.9383,0,1.031,1.031,3.0004,32.5945,38.4587,32.5945,30.1405,28653178698,20.7576,8.782016349,2.916148,2.38081,1.070263567,0.867440766,24.07853022,0.000325377
600429,三元股份,食品,食品制造业,北京,20,1.19,117654694.5,0.6732,1.52,1.5406,0,0.0513,0.0513,3.7804,4.7803,4.8597,4.7803,3.3406,12572463000,51.9722,1.892649392,1.109311,1.062299,0.103739102,0.060435427,23.25477478,0.000281599
600433,冠豪高新,纸类与林业产品,造纸和纸制品业,广东,6,13.51,341348746.9,3.6785,4.61,5.0432,0,2.0322,2.0322,1.2651,2.7683,3.5495,2.7683,5.4891,9279578136,25.5477,1.112831858,1.927811,0.975989,0.656385162,-0.024303963,22.95108192,0.00019802
600436,片仔癀,制药,医药制造业,福建,12,7.7,199510670.3,1.5967,2.49,3.8608,3,0.232,0.232,0.4539,25.0536,27.6818,25.0536,23.224,12495334742,18.8757,12.70535714,15.991823,15.029852,2.772077529,2.710038357,23.24862119,0.000311176
600438,通威股份,食品,农副食品加工业,四川,109,10.35,2035847045,2.3069,3.21,3.8606,0,0.4364,0.4364,1.2987,21.8863,24.1253,21.8863,12.8039,88249992122,52.797,7.652705061,2.492609,2.371421,0.913329953,0.863489354,25.20343944,0.011783856
600456,宝钛股份,金属与采矿,有色金属冶炼和压延加工业,陕西,10,8,163091309.2,1.3872,3.11,3.5765,0,0.2094,0.2094,0.448,9.2786,11.1507,9.2786,6.812,11756706146,44.861,16.93971631,1.982264,2.400767,0.684239626,0.87578827,23.18768965,0.009242583
600460,士兰微,半导体产品与设备,计算机、通信和其他电子设备制造业,浙江,95,38.88,627800018.4,4.5472,8.73,10.399,0,0.6807,0.6807,49.4983,23.6756,30.7901,23.6756,13.9559,13806362735,48.5123,6.23024055,3.677713,5.046448,1.302291092,1.618684629,23.34839539,0.039724649
600461,洪城水业,水公用事业,水的生产和供应业,江西,4,9.11,92138395.36,0.4279,1.13,1.3141,0,0.2383,0.2383,0.2557,13.9266,14.4849,13.9266,7.8301,17702453448,63.4614,1.592844474,1.018841,1.015573,0.018665707,0.015452985,23.59696908,0.085799667
600477,杭萧钢构,建筑产品,金属制品业,浙江,27,14,407480861.6,3.4667,4.25,4.421,0,0.1768,0.1768,-0.4075,9.5674,9.8505,9.5674,5.3263,11754105426,60.568,21.11055276,1.509905,1.316187,0.412046735,0.27473892,23.18746841,0.00028169
600481,双良节能,化学制品,电气机械和器材制造业,江苏,30,10.53,174341756.3,1.9391,4.55,5.099,0,0.8487,0.8487,1.5075,12.8897,13.4708,12.8897,4.9192,8991009380,72.658,1.069767442,2.262135,2.586186,0.816309058,0.950184204,22.91949096,0.003782898
600483,福能股份,纺织品、服装与奢侈品,电力、热力生产和供应业,福建,0,10.4,70574371.6,0.1605,0.58,0.6454,0,0.2637,0.2637,-0.0837,7.17,7.6424,7.17,5.0372,43984894778,50.9733,7.118063754,0.942909,0.98546,-0.058785502,-0.014646742,24.50711211,0.0003003
600486,扬农化工,化学制品,化学原料和化学制品制造业,江苏,48,12.8,375244872.1,2.864,3.17,3.5851,0,0.2045,0.2045,0.0071,17.5993,18.9591,17.5993,11.3185,13102131795,46.9806,6.588342441,3.556404,2.961759,1.268749922,1.085783349,23.29604079,0.005631702
600499,科达制造,机械制造,专用设备制造业,广东,85,7.84,301638000,1.8708,3.08,3.4072,0,0.3257,0.3257,1.5472,14.6789,15.7288,14.6789,9.8223,16123344350,50.4111,2.484888305,1.786831,2.200972,0.58044366,0.788899081,23.50353402,0.020268007
